sexo,idade,salario,credito,tempo,regiao,estadocivil,ESTAD_CIVIL,educacao,nprodutos,pagamento,PAGAM,maxatraso,ORDEM,cliente
0,46,95048,478.1,25,4,1,1,1,2,2,2,0,2023,1
0,24,33673,623.8,41,1,2,2,1,2,2,2,0,1812,1
0,63,83171,741.8,33,1,2,2,1,2,2,2,0,2536,1
0,30,42297,314,28,1,2,2,1,2,2,2,0,1825,1
0,32,48996,677.7,64,3,2,2,1,2,2,2,0,1069,1
0,36,67965,370.5,74,4,2,2,1,2,2,2,0,509,1
0,43,61299,537.5,43,4,2,2,1,2,2,2,0,760,1
0,57,91138,719.7,45,5,1,1,2,2,2,2,0,1676,1
0,36,64928,645.1,32,4,2,2,2,2,2,2,0,2386,1
0,51,119996,464.8,100,2,4,3,3,2,2,2,0,2414,1
0,36,96293,718.5,66,1,1,1,4,2,2,2,0,1003,1
0,33,43849,617.4,17,1,2,2,4,2,2,2,0,522,1
0,27,30757,585.9,50,2,2,2,4,2,2,2,0,2495,1
0,35,102251,590.3,30,4,1,1,5,2,2,2,0,1853,1
0,41,54766,600.7,44,4,2,2,5,2,2,2,0,840,1
0,26,58159,551.3,22,5,2,2,5,2,2,2,0,2092,1
0,32,47657,504.4,20,2,1,1,1,3,2,2,0,1388,1
0,27,54569,541,31,4,1,1,1,3,2,2,0,1323,1
0,37,66652,314.5,55,1,2,2,1,3,2,2,0,1229,1
0,46,34910,423,21,4,2,2,1,3,2,2,0,2309,1
0,24,43694,302.8,42,1,3,3,1,3,2,2,0,898,1
0,47,66083,811,27,3,3,3,1,3,2,2,0,2064,1
0,41,59599,676.4,25,4,3,3,1,3,2,2,0,2333,1
0,30,42568,452.7,56,4,1,1,2,3,2,2,0,1653,1
0,41,66708,610.6,38,4,2,2,2,3,2,2,0,1378,1
0,24,52878,353.6,57,4,1,1,5,3,2,2,0,411,1
0,40,96411,548.5,66,4,1,1,1,4,2,2,0,1743,1
0,33,46212,434,34,4,1,1,1,4,2,2,0,1104,1
0,42,38666,378.3,41,4,2,2,1,4,2,2,0,1583,1
0,45,37315,710.8,15,2,2,2,2,4,2,2,0,1928,1
0,28,33066,656.7,37,4,2,2,5,5,2,2,0,698,1
0,40,93030,624.6,32,4,3,3,1,0,3,3,0,2287,1
0,41,74322,718.3,65,2,2,2,3,0,3,3,0,872,1
0,28,77110,472.8,50,4,3,3,4,0,3,3,0,1864,1
0,42,79224,641.3,30,2,3,3,5,0,3,3,0,1723,1
0,39,103026,595.6,60,2,1,1,1,1,3,3,0,351,1
0,38,70192,442.1,36,2,1,1,1,1,3,3,0,436,1
0,53,102171,631.3,38,4,1,1,1,1,3,3,0,1144,1
0,53,69817,551.5,35,4,1,1,1,1,3,3,0,86,1
0,29,60729,555.3,21,4,1,1,1,1,3,3,0,488,1
0,41,67477,706.9,49,4,2,2,1,1,3,3,0,242,1
0,37,104789,412.4,25,1,3,3,1,1,3,3,0,100,1
0,46,39996,495.8,43,2,4,3,1,1,3,3,0,2043,1
0,27,45381,340.1,12,2,4,3,1,1,3,3,0,1816,1
0,29,62825,597.5,28,4,4,3,1,1,3,3,0,9,1
0,47,45763,530.4,74,2,2,2,2,1,3,3,0,2455,1
0,44,50019,680.5,27,4,2,2,2,1,3,3,0,2574,1
0,60,134668,717.7,32,4,4,3,3,1,3,3,0,2571,1
0,42,39684,435.5,20,2,1,1,4,1,3,3,0,30,1
0,46,46954,552.6,33,1,3,3,4,1,3,3,0,616,1
0,43,46025,463.7,119,4,3,3,4,1,3,3,0,61,1
0,51,124811,832.9,52,2,1,1,5,1,3,3,0,1689,1
0,39,73663,611.8,44,1,1,1,1,2,3,3,0,125,1
0,37,70626,579.7,36,1,1,1,1,2,3,3,0,1796,1
0,34,91836,466.8,49,4,1,1,1,2,3,3,0,1803,1
0,30,35368,571.6,12,4,1,1,1,2,3,3,0,2458,1
0,27,52489,235,94,2,2,2,1,2,3,3,0,399,1
0,28,60958,314.1,55,4,3,3,1,2,3,3,0,4,1
0,29,53237,491,24,5,3,3,1,2,3,3,0,880,1
0,26,62530,465.7,25,4,1,1,3,2,3,3,0,2435,1
0,50,73700,637.4,37,4,3,3,3,2,3,3,0,2467,1
0,46,57475,390.8,79,1,2,2,1,3,3,3,0,200,1
0,51,87507,579.3,31,4,1,1,2,3,3,3,0,389,1
0,41,33953,444.3,41,4,2,2,3,3,3,3,0,2340,1
0,31,54677,509.2,40,3,2,2,3,0,4,3,0,1291,1
0,36,43504,441.4,17,4,1,1,1,1,4,3,0,903,1
0,25,42957,611.1,12,4,1,1,1,1,4,3,0,1733,1
0,39,43737,443.1,19,2,2,2,1,1,4,3,0,1279,1
0,32,70480,496,33,2,3,3,1,1,4,3,0,869,1
0,39,58181,359.8,47,2,4,3,1,1,4,3,0,1373,1
0,33,65390,504.7,31,2,4,3,1,1,4,3,0,2320,1
0,30,57066,541.8,75,4,1,1,2,1,4,3,0,63,1
0,33,44913,357.5,16,4,1,1,2,1,4,3,0,2421,1
0,29,71760,519.7,39,4,2,2,2,1,4,3,0,1623,1
0,28,42099,463.7,49,3,4,3,3,1,4,3,0,997,1
0,46,72778,653.7,32,4,1,1,4,1,4,3,0,1519,1
0,49,63582,597.5,27,2,4,3,4,1,4,3,0,1545,1
0,41,63024,663.5,30,2,1,1,1,2,4,3,0,1477,1
0,23,52122,214.3,45,3,1,1,1,2,4,3,0,62,1
0,44,65954,625.7,35,4,1,1,1,2,4,3,0,655,1
0,22,67282,271.2,20,2,2,2,1,2,4,3,0,2261,1
0,27,50717,311,50,4,2,2,1,2,4,3,0,1615,1
0,31,67447,652.4,21,4,2,2,1,2,4,3,0,2098,1
0,27,58502,310.8,70,5,2,2,1,2,4,3,0,1954,1
0,32,56276,394.9,31,5,2,2,1,2,4,3,0,820,1
0,35,39034,573.1,35,4,5,5,1,2,4,3,0,735,1
0,32,52195,498.9,21,4,5,5,1,2,4,3,0,326,1
0,42,69804,709.3,40,4,1,1,2,2,4,3,0,1999,1
0,41,66362,604.3,44,4,3,3,2,2,4,3,0,587,1
0,56,88237,880.6,83,4,2,2,3,2,4,3,0,2288,1
0,45,87493,559.1,77,2,1,1,1,3,4,3,0,2054,1
0,28,52806,604.4,25,4,1,1,1,3,4,3,0,1837,1
0,43,62162,406,42,3,1,1,2,3,4,3,0,886,1
0,36,67443,572,51,4,5,5,3,3,4,3,0,1124,1
0,29,61505,483.9,44,5,1,1,1,4,4,3,0,1129,1
0,52,86313,524.8,72,5,2,2,5,4,4,3,0,158,1
0,34,57969,538.7,26,1,2,2,2,5,4,3,0,2063,1
0,31,43689,437.8,32,2,2,2,1,0,5,3,0,1290,1
0,43,61492,522.7,37,4,1,1,1,1,5,3,0,1732,1
0,59,66037,653.8,41,4,2,2,1,1,5,3,0,1782,1
0,34,42818,370.5,35,5,2,2,1,1,5,3,0,2440,1
0,38,73044,436.8,48,4,4,3,1,1,5,3,0,2095,1
0,49,94387,503.9,84,4,4,3,3,1,5,3,0,1561,1
0,45,71082,402.8,29,1,2,2,4,1,5,3,0,659,1
0,24,28192,607.9,17,4,1,1,1,2,5,3,0,653,1
0,25,51480,388.3,57,1,1,1,4,2,5,3,0,1596,1
0,26,71637,607.4,35,3,1,1,1,3,5,3,0,1514,1
0,35,75647,459.6,26,4,3,3,1,3,5,3,0,1788,1
0,34,32442,472.4,51,2,3,3,1,1,1,1,1,2297,1
0,38,69937,626.8,28,4,4,3,2,1,1,1,1,632,1
0,29,61670,498.4,34,5,2,2,2,2,1,1,1,32,1
0,40,30542,452.2,28,4,2,2,1,0,2,2,1,2551,1
0,29,45097,347,24,4,1,1,1,1,2,2,1,1835,1
0,29,55965,511.6,29,2,4,3,2,1,2,2,1,2582,1
0,21,109008,332.4,43,2,1,1,3,1,2,2,1,1431,1
0,28,61106,508.7,20,4,2,2,1,2,2,2,1,900,1
0,23,39566,286,55,2,5,5,1,3,2,2,1,47,1
0,31,42952,292.7,81,1,2,2,3,4,2,2,1,1841,1
0,44,54976,709.7,32,2,2,2,1,2,3,3,1,637,1
0,27,61045,443.8,27,3,4,3,1,3,4,3,1,1022,1
0,26,29371,513.9,36,4,1,1,1,0,5,3,1,536,1
0,39,82477,542.9,57,4,2,2,1,0,5,3,1,1858,1
0,51,89871,824.8,37,4,3,3,1,0,1,1,2,2481,1
0,39,75432,586.2,97,4,1,1,2,1,1,1,2,1707,1
0,63,83594,644.8,130,4,2,2,3,1,1,1,2,1669,1
0,43,88295,670.6,31,4,4,3,3,1,1,1,2,1401,1
0,45,69876,548.5,23,4,5,5,2,2,1,1,2,247,1
0,21,56128,495.7,25,4,2,2,1,0,2,2,2,512,1
0,29,91728,609.4,21,4,5,5,2,1,2,2,2,1297,1
0,31,66469,459.7,119,4,3,3,1,2,2,2,2,1968,1
0,29,58755,622.9,85,4,3,3,5,2,2,2,2,1258,1
0,47,51969,646.4,25,3,1,1,1,3,2,2,2,2544,1
0,34,57427,617.5,36,4,3,3,3,3,2,2,2,1495,1
0,31,68057,337.2,88,4,2,2,1,1,3,3,2,745,1
0,46,113266,734.4,29,4,2,2,4,1,3,3,2,550,1
0,58,102596,822.6,32,4,4,3,5,1,3,3,2,546,1
0,31,64699,492.9,27,4,1,1,1,2,3,3,2,339,1
0,18,45891,231.9,11,1,2,2,1,2,3,3,2,1595,1
0,36,71491,608.9,24,4,4,3,1,2,3,3,2,2163,1
0,48,54873,765,45,4,3,3,2,2,3,3,2,115,1
0,30,65276,395.9,24,4,4,3,1,1,4,3,2,161,1
0,26,50721,576.6,91,4,1,1,2,1,4,3,2,910,1
0,23,38443,428.5,82,5,1,1,2,1,4,3,2,551,1
0,36,70809,345,39,2,2,2,1,3,4,3,2,211,1
0,39,49173,737.7,59,5,3,3,2,3,4,3,2,1392,1
0,39,77810,553.1,50,2,2,2,1,1,5,3,2,799,1
0,47,76540,462.5,58,2,3,3,1,1,2,2,3,666,1
0,36,25830,585.9,21,2,1,1,2,1,2,2,3,1332,1
0,38,72660,663.2,27,4,3,3,3,1,2,2,3,2441,1
0,26,45708,357.5,20,5,1,1,4,1,2,2,3,891,1
0,28,79578,259.9,24,4,2,2,4,1,2,2,3,1341,1
0,32,56105,532.4,33,2,4,3,4,1,2,2,3,1945,1
0,20,84391,360.1,30,3,1,1,5,1,2,2,3,2311,1
0,36,43755,629.4,23,2,2,2,1,2,2,2,3,409,1
0,36,67107,539.9,23,4,3,3,5,2,2,2,3,906,1
0,31,58295,496.7,36,4,4,3,5,2,2,2,3,1727,1
0,29,32321,582.2,22,2,2,2,1,0,3,3,3,2562,1
0,28,43665,643.2,12,2,2,2,1,1,3,3,3,2205,1
0,23,58291,272,45,3,3,3,1,1,3,3,3,1511,1
0,42,48734,650.8,49,2,4,3,1,1,3,3,3,1454,1
0,26,54536,273.6,54,4,4,3,1,1,3,3,3,1793,1
0,30,86671,554.3,23,1,2,2,2,1,3,3,3,1230,1
0,50,109745,776.4,31,3,1,1,3,1,3,3,3,43,1
0,63,51736,898.5,33,4,2,2,1,2,3,3,3,1657,1
0,27,25849,438.9,36,4,3,3,1,2,3,3,3,2304,1
0,42,54913,705.7,42,2,4,3,4,2,3,3,3,2488,1
0,23,74251,360.9,32,1,4,3,1,0,4,3,3,1416,1
0,30,61684,344.1,34,4,1,1,1,1,4,3,3,432,1
0,51,62560,569.7,29,2,3,3,1,1,4,3,3,36,1
0,28,36275,281.9,23,2,3,3,1,1,4,3,3,1618,1
0,27,61434,307.8,28,2,1,1,3,1,4,3,3,314,1
0,21,45874,337.1,33,2,1,1,1,2,4,3,3,241,1
0,30,59134,496.9,53,4,4,3,5,3,4,3,3,2286,1
0,43,97291,657.8,36,4,2,2,3,1,1,1,4,877,1
0,50,98305,599.2,33,2,2,2,1,2,1,1,4,1654,1
0,41,125955,492.4,26,4,2,2,4,2,1,1,4,1434,1
0,29,45391,507.6,19,5,3,3,1,3,1,1,4,1340,1
0,39,54727,715.3,50,4,4,3,3,4,1,1,4,1320,1
0,53,72399,680.9,43,4,1,1,1,0,2,2,4,472,1
0,37,40790,531.8,17,1,2,2,4,0,2,2,4,2371,1
0,46,61104,424.5,54,2,2,2,1,1,2,2,4,1273,1
0,24,66447,383.1,49,4,2,2,1,1,2,2,4,282,1
0,46,56520,718.9,32,4,4,3,5,1,2,2,4,66,1
0,36,65191,562.9,25,3,1,1,1,2,2,2,4,1512,1
0,41,50087,594.2,26,1,2,2,1,2,2,2,4,181,1
0,28,61241,433.3,22,4,2,2,1,2,2,2,4,1465,1
0,38,79520,536.7,48,4,1,1,2,2,2,2,4,664,1
0,43,59141,754.9,33,4,2,2,2,2,2,2,4,487,1
0,56,47830,885.8,20,1,2,2,3,2,2,2,4,1619,1
0,49,56753,650.8,38,4,2,2,4,2,2,2,4,1021,1
0,29,38344,318,45,1,3,3,1,3,2,2,4,1453,1
0,32,61067,353.4,37,4,1,1,2,3,2,2,4,316,1
0,32,78239,359,29,3,2,2,1,0,3,3,4,1442,1
0,32,42831,418.8,15,2,2,2,1,1,3,3,4,665,1
0,39,44589,372.4,38,5,2,2,1,1,3,3,4,2354,1
0,30,73398,438.6,21,2,1,1,2,1,3,3,4,1860,1
0,24,51667,621.3,104,4,1,1,3,1,3,3,4,1772,1
0,40,61566,538.3,36,4,2,2,5,1,3,3,4,2256,1
0,29,42480,620.1,25,4,2,2,1,2,3,3,4,969,1
0,50,89302,654,80,5,2,2,2,2,3,3,4,2338,1
0,30,68709,552.4,37,4,1,1,1,3,3,3,4,271,1
0,36,81682,649.8,36,4,1,1,2,0,4,3,4,1476,1
0,52,57211,537.4,31,2,3,3,3,0,4,3,4,2341,1
0,29,56850,551.7,43,3,2,2,1,1,4,3,4,1439,1
0,40,59475,483.5,33,1,3,3,1,1,4,3,4,223,1
0,28,35145,338.8,27,5,4,3,1,1,4,3,4,822,1
0,27,60406,270.1,20,2,4,3,2,1,4,3,4,2418,1
0,51,34637,458.9,66,4,2,2,4,1,4,3,4,1329,1
0,35,41414,651.4,32,4,1,1,1,2,4,3,4,961,1
0,36,26018,464.6,38,4,2,2,2,4,4,3,4,287,1
0,39,67795,507.4,29,4,2,2,2,1,1,1,5,261,1
0,25,69007,297.7,89,2,1,1,5,2,1,1,5,1550,1
0,52,83839,765.2,26,2,2,2,4,3,1,1,5,750,1
0,47,80308,754.9,33,4,5,5,5,3,1,1,5,222,1
0,46,72317,803.8,49,4,1,1,1,0,2,2,5,1141,1
0,23,36215,349.7,26,4,1,1,1,1,2,2,5,1218,1
0,41,68998,751.8,25,4,1,1,1,1,2,2,5,842,1
0,37,28951,347.3,16,2,2,2,1,1,2,2,5,1082,1
0,38,51903,584.7,35,4,2,2,1,1,2,2,5,681,1
0,40,76892,522.4,45,4,3,3,2,1,2,2,5,103,1
0,31,63412,405.3,39,4,4,3,2,1,2,2,5,2413,1
0,45,60300,721.3,26,1,4,3,3,1,2,2,5,582,1
0,32,50298,279.7,30,3,2,2,4,1,2,2,5,168,1
0,43,75177,464.4,23,4,1,1,2,2,2,2,5,782,1
0,31,63097,561.6,57,4,3,3,2,2,2,2,5,873,1
0,42,55029,472.8,62,4,1,1,3,2,2,2,5,2114,1
0,34,59462,439.1,30,5,5,5,1,3,2,2,5,203,1
0,31,64072,602.1,35,4,2,2,3,3,2,2,5,410,1
0,48,130951,726.5,64,2,1,1,1,0,3,3,5,96,1
0,46,46152,691.3,18,4,2,2,1,1,3,3,5,1647,1
0,29,41061,407.8,37,4,1,1,4,1,3,3,5,195,1
0,36,66468,455.8,32,4,2,2,5,3,3,3,5,2012,1
0,34,71437,308.5,85,1,2,2,1,4,3,3,5,817,1
0,56,107234,614.4,33,1,1,1,2,1,4,3,5,527,1
0,40,71315,736.7,47,2,2,2,3,1,4,3,5,1299,1
0,28,69007,287.8,27,4,3,3,4,1,4,3,5,1187,1
0,34,48929,392.2,17,4,1,1,5,1,4,3,5,851,1
0,38,113786,556,107,4,2,2,5,1,4,3,5,991,1
0,38,74185,431.8,26,4,2,2,5,1,4,3,5,1917,1
0,35,48320,563.7,22,4,2,2,3,2,4,3,5,1982,1
0,46,41192,506.2,40,4,2,2,3,3,4,3,5,2202,1
0,42,39051,541.3,37,2,2,2,1,0,5,3,5,992,1
0,40,72171,456.6,64,4,1,1,1,1,5,3,5,2035,1
0,44,59576,447.2,25,4,1,1,2,1,5,3,5,1745,1
0,23,31770,287.7,38,4,3,3,1,3,5,3,5,1049,1
0,47,90955,694.9,48,4,3,3,1,0,1,1,6,2462,1
0,34,48154,344.9,19,4,1,1,1,1,1,1,6,561,1
0,54,101909,591.8,77,4,3,3,3,1,1,1,6,1026,1
0,43,76074,692.2,46,4,4,3,3,1,1,1,6,2303,1
0,37,43540,421.2,26,4,1,1,1,2,1,1,6,142,1
0,27,67212,445.6,38,4,3,3,1,2,1,1,6,2070,1
0,39,33893,629.1,41,1,2,2,1,4,1,1,6,313,1
0,42,68560,422.8,32,2,2,2,1,0,2,2,6,1504,1
0,22,40059,463.2,11,4,2,2,1,0,2,2,6,1753,1
0,25,53808,251.5,64,4,2,2,1,1,2,2,6,2532,1
0,38,60816,682.9,37,3,3,3,1,1,2,2,6,2281,1
0,41,61149,369.6,26,4,3,3,1,1,2,2,6,2428,1
0,32,43765,559.6,13,1,4,3,1,1,2,2,6,1404,1
0,59,55354,788.4,48,4,1,1,3,1,2,2,6,747,1
0,43,97691,518.3,36,4,3,3,3,1,2,2,6,1474,1
0,36,48569,704.6,20,4,1,1,4,1,2,2,6,902,1
0,29,60568,665.3,26,2,2,2,4,1,2,2,6,1414,1
0,26,45197,273.6,25,4,1,1,1,2,2,2,6,1386,1
0,51,79094,573.3,40,4,2,2,2,2,2,2,6,306,1
0,71,83356,910.8,37,4,3,3,2,2,2,2,6,1639,1
0,33,54466,368.9,26,2,1,1,1,1,3,3,6,838,1
0,30,58642,334.7,34,4,2,2,1,1,3,3,6,2177,1
0,49,71971,447.7,44,4,1,1,2,1,3,3,6,114,1
0,36,41879,604.7,51,4,4,3,2,1,3,3,6,262,1
0,40,73329,754.3,71,2,3,3,4,1,3,3,6,2195,1
0,48,39454,462.6,49,4,1,1,1,2,3,3,6,907,1
0,44,88197,530.4,49,4,4,3,3,2,3,3,6,2369,1
0,46,98469,588.9,26,4,2,2,5,2,3,3,6,2306,1
0,22,64239,220.9,25,4,2,2,1,4,3,3,6,2189,1
0,58,35542,524.8,59,4,1,1,1,0,4,3,6,855,1
0,45,64808,562.7,37,2,1,1,1,1,4,3,6,263,1
0,40,60783,587.3,38,4,3,3,1,1,4,3,6,327,1
0,32,38227,454.2,35,4,1,1,2,1,4,3,6,424,1
0,36,51652,543.8,75,2,5,5,4,1,4,3,6,2365,1
0,40,51396,609.5,62,2,4,3,3,2,4,3,6,134,1
0,44,88823,582.9,34,5,3,3,4,2,4,3,6,2040,1
0,34,54409,377.3,54,2,1,1,1,3,4,3,6,981,1
0,36,56281,718,24,2,3,3,3,6,4,3,6,662,1
0,42,37742,776.3,28,4,1,1,1,0,5,3,6,1360,1
0,25,57711,608.2,57,2,1,1,3,1,5,3,6,762,1
0,26,54215,406,45,4,3,3,2,2,5,3,6,187,1
0,50,61452,739.9,39,4,1,1,1,0,1,1,7,1428,1
0,30,63008,640,52,4,2,2,1,1,1,1,7,1696,1
0,39,60595,726,47,4,5,5,1,1,1,1,7,1759,1
0,44,61361,559.4,77,4,2,2,2,1,1,1,7,1475,1
0,34,52542,371.8,104,2,1,1,1,2,1,1,7,2223,1
0,26,49887,517.7,42,4,3,3,1,2,1,1,7,970,1
0,29,31666,534.4,13,4,3,3,1,2,1,1,7,1405,1
0,50,90781,820.3,58,5,2,2,2,2,1,1,7,149,1
0,34,31863,318.8,33,4,1,1,1,4,1,1,7,367,1
0,40,28708,467.5,27,2,3,3,2,0,2,2,7,433,1
0,33,35078,553.8,39,4,1,1,4,0,2,2,7,1334,1
0,30,89060,276.9,34,4,2,2,4,0,2,2,7,2373,1
0,40,43281,631.5,14,4,2,2,1,1,2,2,7,2367,1
0,37,70378,440,42,4,3,3,1,1,2,2,7,126,1
0,41,70812,618.5,48,1,4,3,1,1,2,2,7,2027,1
0,32,128131,642.3,34,2,4,3,1,1,2,2,7,1600,1
0,26,51419,468.6,89,4,4,3,1,1,2,2,7,1935,1
0,25,50650,277.6,23,4,1,1,1,2,2,2,7,1106,1
0,25,36336,329.4,40,1,2,2,1,2,2,2,7,1052,1
0,31,35953,483.9,23,1,3,3,1,1,3,3,7,334,1
0,45,97415,789.3,43,4,2,2,1,2,3,3,7,1942,1
0,39,58406,586,27,4,5,5,1,2,3,3,7,1896,1
0,43,60097,600.9,44,4,1,1,1,3,3,3,7,1408,1
0,43,71221,711.2,60,4,2,2,1,3,3,3,7,2378,1
0,38,72919,698.1,29,4,4,3,1,0,4,3,7,2515,1
0,25,71195,400.9,38,4,2,2,2,1,4,3,7,1189,1
0,47,27576,669.1,54,4,1,1,1,2,4,3,7,967,1
0,45,76982,797.1,44,4,3,3,2,2,4,3,7,1346,1
0,43,59743,421.6,49,4,2,2,3,2,4,3,7,1300,1
0,27,51867,268.8,74,4,2,2,1,3,4,3,7,2345,1
0,29,69099,278.7,30,1,4,3,1,3,5,3,7,1444,1
0,42,77667,705.7,35,2,2,2,4,4,5,3,7,917,1
0,28,31508,343.1,42,4,2,2,3,5,5,3,7,2604,1
0,37,63472,475.7,125,4,4,3,1,0,1,1,8,1196,1
0,50,108842,515.7,37,3,2,2,1,1,1,1,8,2283,1
0,56,61714,570.5,33,2,5,5,1,1,1,1,8,201,1
0,24,46591,217.8,28,4,1,1,1,0,2,2,8,2238,1
0,40,51269,681.7,27,1,5,5,2,0,2,2,8,521,1
0,63,95376,833.4,85,4,1,1,3,0,2,2,8,1107,1
0,29,93539,608.2,49,4,1,1,4,0,2,2,8,2010,1
0,23,42656,434.8,18,2,1,1,1,1,2,2,8,1714,1
0,25,57821,391,42,4,1,1,1,1,2,2,8,2533,1
0,26,41301,552.5,18,4,3,3,1,1,2,2,8,766,1
0,39,54766,679,35,4,4,3,2,1,2,2,8,154,1
0,46,86913,534.9,35,4,3,3,4,1,2,2,8,1590,1
0,38,29057,626.5,25,2,1,1,1,2,2,2,8,448,1
0,26,68643,330.5,40,4,2,2,1,2,2,2,8,1863,1
0,40,51642,354,46,4,3,3,1,2,2,2,8,1554,1
0,38,63983,494.5,34,4,1,1,2,2,2,2,8,2592,1
0,37,61513,734.5,29,4,4,3,3,2,2,2,8,335,1
0,47,91179,812.1,34,2,1,1,4,2,2,2,8,2277,1
0,44,93071,721.6,28,3,3,3,1,3,2,2,8,1102,1
0,34,35759,600.7,28,4,4,3,4,5,2,2,8,1409,1
0,30,58012,282.9,99,2,1,1,1,1,3,3,8,861,1
0,32,66968,276.3,35,5,1,1,1,1,3,3,8,471,1
0,39,59544,736.6,27,1,2,2,1,1,3,3,8,1871,1
0,37,67005,590.5,35,2,2,2,1,1,3,3,8,989,1
0,46,75232,740.7,58,4,2,2,1,1,3,3,8,2272,1
0,42,75688,469.9,27,4,2,2,1,1,3,3,8,2442,1
0,34,49248,345,75,5,2,2,1,1,3,3,8,346,1
0,28,39754,466.9,62,4,3,3,1,1,3,3,8,1190,1
0,38,25413,564.4,44,4,3,3,1,1,3,3,8,914,1
0,28,60432,626.8,35,4,2,2,1,2,3,3,8,70,1
0,36,62473,616.8,39,4,5,5,2,2,3,3,8,23,1
0,57,79995,603.5,29,4,2,2,3,2,3,3,8,408,1
0,28,60917,470.5,29,4,2,2,5,3,3,3,8,1113,1
0,35,80353,451.5,71,1,1,1,1,1,4,3,8,1807,1
0,51,81197,752.2,39,4,1,1,1,1,4,3,8,1254,1
0,22,52065,392.7,28,4,2,2,1,1,4,3,8,1077,1
0,28,45607,246.4,21,3,4,3,1,1,4,3,8,1845,1
0,38,60127,653.7,61,4,4,3,2,1,4,3,8,2590,1
0,31,58673,380.2,29,1,1,1,1,2,4,3,8,2068,1
0,32,46950,319.9,13,4,1,1,1,2,4,3,8,1122,1
0,35,61560,566.4,27,4,2,2,1,2,4,3,8,1971,1
0,20,30032,487.6,18,4,5,5,1,2,4,3,8,79,1
0,35,71898,594.3,36,4,1,1,1,0,5,3,8,617,1
0,28,75061,482.6,46,4,1,1,1,1,5,3,8,1546,1
0,45,78082,402.9,98,4,1,1,1,1,1,1,9,2497,1
0,27,30076,648.8,18,2,1,1,1,2,1,1,9,112,1
0,20,49213,358.2,17,2,1,1,1,2,1,1,9,2071,1
0,33,64541,298.8,26,3,2,2,1,2,1,1,9,1403,1
0,39,73644,340,26,3,2,2,1,2,1,1,9,957,1
0,33,62933,408.4,24,5,3,3,1,2,1,1,9,1956,1
0,29,49849,664.2,15,4,1,1,2,2,1,1,9,1680,1
0,40,71883,562.4,39,4,2,2,2,2,1,1,9,1898,1
0,41,29238,462.5,48,4,1,1,5,2,1,1,9,1257,1
0,47,61878,427.7,35,4,1,1,5,2,1,1,9,359,1
0,33,36594,308.9,19,4,2,2,1,3,1,1,9,2211,1
0,31,31335,324.4,31,4,5,5,1,3,1,1,9,1768,1
0,38,94731,518.8,191,4,4,3,1,0,2,2,9,342,1
0,48,76089,822.3,36,1,1,1,1,1,2,2,9,2056,1
0,35,50057,672.2,41,2,2,2,3,1,2,2,9,1344,1
0,28,47248,500.9,15,2,1,1,4,1,2,2,9,2498,1
0,37,41286,660.7,55,4,2,2,4,1,2,2,9,425,1
0,23,50998,310.7,48,4,1,1,1,2,2,2,9,1725,1
0,37,83397,634.2,26,4,3,3,2,2,2,2,9,2224,1
0,47,74038,460.5,27,2,2,2,1,3,2,2,9,866,1
0,30,28732,514.7,15,3,2,2,4,3,2,2,9,119,1
0,45,82191,701.7,57,4,1,1,1,0,3,3,9,365,1
0,44,57031,785.6,40,4,3,3,1,0,3,3,9,2243,1
0,30,35578,299,19,2,1,1,1,1,3,3,9,676,1
0,29,24535,440.5,17,4,2,2,2,1,3,3,9,68,1
0,35,71141,417.3,33,3,4,3,4,1,3,3,9,151,1
0,32,57437,598.7,35,4,2,2,1,2,3,3,9,290,1
0,34,84550,609.1,23,4,3,3,1,2,3,3,9,2358,1
0,34,61391,682.8,22,4,3,3,1,2,3,3,9,580,1
0,35,75543,497.6,54,4,2,2,2,2,3,3,9,519,1
0,31,76281,263.3,20,1,3,3,1,3,3,3,9,1565,1
0,25,35494,492,14,4,1,1,3,4,3,3,9,419,1
0,41,73641,682.2,75,2,2,2,4,0,4,3,9,937,1
0,27,51955,646.4,29,4,2,2,2,1,4,3,9,2361,1
0,21,45752,599.9,24,4,2,2,4,1,4,3,9,65,1
0,51,139626,588.9,38,2,2,2,1,2,4,3,9,278,1
0,37,49717,335.2,22,2,2,2,1,2,4,3,9,1541,1
0,26,73733,412,24,4,3,3,2,2,4,3,9,229,1
0,25,47749,621.2,13,4,2,2,4,2,4,3,9,940,1
0,28,92256,641.8,27,4,1,1,5,2,4,3,9,786,1
0,46,81076,694.9,24,3,2,2,5,2,4,3,9,1242,1
0,42,44340,402,38,1,1,1,1,3,4,3,9,972,1
0,31,54810,472.2,84,4,1,1,4,3,4,3,9,2540,1
0,36,50953,344.3,31,4,1,1,1,2,5,3,9,2557,1
0,33,30661,631.9,81,1,2,2,1,2,5,3,9,1906,1
0,31,35175,290.9,49,4,2,2,4,2,5,3,9,156,1
0,31,54511,273.5,23,3,2,2,1,1,1,1,10,711,1
0,24,41039,455.5,25,4,3,3,1,1,1,1,10,2270,1
0,31,88164,356.3,23,2,2,2,2,1,1,1,10,1146,1
0,47,38258,497.3,75,4,2,2,2,1,1,1,10,1195,1
0,45,67830,563.2,26,4,3,3,2,4,1,1,10,1132,1
0,37,66642,530.5,62,4,2,2,1,1,2,2,10,2210,1
0,34,44173,635.8,26,2,3,3,1,1,2,2,10,1800,1
