sexo,idade,salario,credito,tempo,regiao,estadocivil,ESTAD_CIVIL,educacao,nprodutos,pagamento,PAGAM,maxatraso,ORDEM,cliente
1,42,85755,484,30,4,2,2,2,0,4,3,5,3164,0
0,32,65444,419.4,52,1,2,2,3,0,4,3,5,2326,0
1,39,83129,460.6,17,2,2,2,3,0,4,3,5,6511,0
1,34,82332,558,21,2,2,2,3,0,4,3,5,3908,0
1,31,44424,408.6,34,4,4,3,3,0,4,3,5,147,1
0,46,86671,397.6,46,4,4,3,3,0,4,3,5,6115,0
1,34,54166,337.9,17,1,2,2,4,0,4,3,5,1614,0
1,32,70173,304.1,54,1,2,2,5,0,4,3,5,114,0
1,34,82630,384.3,26,4,2,2,5,0,4,3,5,7239,0
1,42,109091,621.1,76,2,1,1,1,1,4,3,5,422,1
1,29,70330,391,20,4,1,1,1,1,4,3,5,180,1
0,56,107234,614.4,33,1,1,1,2,1,4,3,5,4125,1
0,26,32252,223.4,73,2,1,1,2,1,4,3,5,7231,0
1,42,63488,539.8,19,5,1,1,2,1,4,3,5,6935,0
1,46,92671,617.2,45,2,3,3,2,1,4,3,5,5478,0
1,49,80562,613.3,19,4,4,3,2,1,4,3,5,2706,0
1,29,48818,426.4,33,4,1,1,3,1,4,3,5,82,0
0,19,53805,488.4,25,2,2,2,3,1,4,3,5,5075,0
0,40,71315,736.7,47,2,2,2,3,1,4,3,5,771,1
0,30,92200,326,29,4,2,2,3,1,4,3,5,7175,0
1,36,76468,711.1,84,4,4,3,3,1,4,3,5,2903,0
0,28,69007,287.8,27,4,3,3,4,1,4,3,5,853,1
1,39,44571,380.5,24,2,1,1,5,1,4,3,5,4860,0
0,34,48929,392.2,17,4,1,1,5,1,4,3,5,2028,1
0,44,89865,503,33,4,1,1,5,1,4,3,5,129,1
1,28,77038,265.6,16,2,2,2,5,1,4,3,5,6637,0
0,38,74185,431.8,26,4,2,2,5,1,4,3,5,6450,1
0,27,55749,522.6,53,4,2,2,5,1,4,3,5,4403,0
0,38,113786,556,107,4,2,2,5,1,4,3,5,1139,1
1,39,73354,381.7,36,1,3,3,5,1,4,3,5,850,0
0,37,49938,648,50,2,1,1,1,2,4,3,5,3942,1
0,41,103274,657,23,4,1,1,1,2,4,3,5,2803,1
1,28,47800,300.2,24,4,2,2,1,2,4,3,5,5049,0
0,38,88596,488.3,101,4,2,2,2,2,4,3,5,6283,1
1,28,37035,295,16,4,3,3,2,2,4,3,5,3926,0
0,65,50553,869.9,38,4,3,3,2,2,4,3,5,2370,1
1,43,72243,442.6,66,2,2,2,3,2,4,3,5,874,0
0,35,48320,563.7,22,4,2,2,3,2,4,3,5,3250,1
0,37,61623,611.3,51,1,2,2,3,3,4,3,5,4815,0
0,46,41192,506.2,40,4,2,2,3,3,4,3,5,1803,1
1,36,47648,312.8,58,4,2,2,3,3,4,3,5,3968,0
1,42,94825,716.9,57,4,2,2,4,3,4,3,5,3201,1
1,51,77366,540,77,4,1,1,2,4,4,3,5,1449,1
1,36,66366,488,22,1,1,1,1,0,5,3,5,5188,0
1,44,44273,710.8,32,4,1,1,1,0,5,3,5,5512,0
0,42,39051,541.3,37,2,2,2,1,0,5,3,5,4831,1
1,40,95651,761.3,23,5,1,1,2,0,5,3,5,1299,0
0,37,54552,440.9,71,1,5,5,2,0,5,3,5,1385,0
0,40,72171,456.6,64,4,1,1,1,1,5,3,5,3534,1
0,39,60171,702.2,22,1,2,2,1,1,5,3,5,3480,1
0,44,59576,447.2,25,4,1,1,2,1,5,3,5,3629,1
1,38,107644,598.2,39,4,1,1,3,1,5,3,5,2543,1
1,36,68897,677.8,95,5,2,2,4,1,5,3,5,7155,1
0,23,48346,522.5,17,4,1,1,5,1,5,3,5,1234,0
1,46,86253,667.6,20,4,2,2,5,1,5,3,5,254,1
1,42,43761,599.6,22,2,1,1,1,2,5,3,5,5766,0
1,42,70791,436.5,25,4,3,3,1,3,5,3,5,3335,1
0,23,31770,287.7,38,4,3,3,1,3,5,3,5,5867,1
1,40,72164,341.3,17,4,2,2,2,3,5,3,5,962,0
1,37,79099,354.2,23,3,1,1,1,0,1,1,6,2164,1
1,35,88012,697.8,25,4,2,2,1,0,1,1,6,5625,1
1,42,48468,471.5,52,4,2,2,1,0,1,1,6,2937,1
0,47,90955,694.9,48,4,3,3,1,0,1,1,6,6343,1
1,36,95538,454,53,4,3,3,1,0,1,1,6,4793,0
1,41,86413,621.6,28,5,3,3,1,0,1,1,6,7375,0
1,26,43109,542.5,15,4,1,1,2,0,1,1,6,1204,0
1,40,64561,512,41,4,2,2,2,0,1,1,6,5889,0
1,29,47675,258.7,16,2,4,3,2,0,1,1,6,5846,0
0,28,51692,551.8,31,4,1,1,3,0,1,1,6,3630,0
0,48,58506,727.9,49,4,4,3,3,0,1,1,6,4890,0
1,47,101586,598.3,37,2,1,1,4,0,1,1,6,3476,1
0,34,48154,344.9,19,4,1,1,1,1,1,1,6,4780,1
0,63,77546,900.9,27,4,1,1,1,1,1,1,6,4159,1
1,67,96666,957,41,4,1,1,1,1,1,1,6,752,1
1,32,71197,421.1,38,5,1,1,1,1,1,1,6,4090,1
1,33,105325,406.5,19,2,2,2,1,1,1,1,6,4944,1
1,33,74913,348.8,54,2,2,2,1,1,1,1,6,5598,1
1,36,82101,321,44,4,3,3,1,1,1,1,6,2941,0
1,32,53351,279.9,100,2,2,2,2,1,1,1,6,5812,0
1,39,61658,381.4,31,4,5,5,2,1,1,1,6,4770,0
0,40,59696,679.4,44,4,5,5,2,1,1,1,6,974,1
0,54,101909,591.8,77,4,3,3,3,1,1,1,6,2930,1
0,43,76074,692.2,46,4,4,3,3,1,1,1,6,5469,1
1,39,53379,432.6,20,1,4,3,5,1,1,1,6,4910,0
0,37,43540,421.2,26,4,1,1,1,2,1,1,6,1555,1
1,33,53061,353.8,42,5,1,1,1,2,1,1,6,5055,1
0,27,67212,445.6,38,4,3,3,1,2,1,1,6,5315,1
1,54,109881,761.2,26,4,2,2,2,2,1,1,6,4317,1
0,41,27043,576.4,45,2,4,3,2,2,1,1,6,3369,1
0,38,65417,557.9,37,4,1,1,4,2,1,1,6,2232,1
0,38,109551,423.3,30,4,1,1,1,3,1,1,6,6296,1
1,41,61460,416.4,34,4,3,3,1,3,1,1,6,7207,1
0,39,33893,629.1,41,1,2,2,1,4,1,1,6,5609,1
0,50,43227,460.7,19,4,1,1,1,0,2,2,6,1003,0
1,34,64296,528.7,19,4,1,1,1,0,2,2,6,7140,0
1,53,59567,642.5,40,5,1,1,1,0,2,2,6,2804,0
0,46,62952,690.2,74,1,2,2,1,0,2,2,6,2933,0
0,42,68560,422.8,32,2,2,2,1,0,2,2,6,261,1
0,22,40059,463.2,11,4,2,2,1,0,2,2,6,7074,1
1,56,81395,846.3,20,4,2,2,1,0,2,2,6,5302,0
0,29,47337,347.4,22,4,2,2,1,0,2,2,6,2000,0
1,29,52419,589.2,25,4,2,2,1,0,2,2,6,4560,1
1,52,70016,841.7,28,4,2,2,1,0,2,2,6,6006,0
0,33,66289,306.3,25,5,3,3,1,0,2,2,6,6260,0
1,34,72315,369.4,58,2,1,1,2,0,2,2,6,3920,0
1,43,86080,602.5,19,4,1,1,2,0,2,2,6,64,0
1,39,106613,439.1,42,4,1,1,2,0,2,2,6,3411,0
0,30,55894,445.3,91,2,2,2,2,0,2,2,6,5082,0
0,42,36394,652.3,25,4,2,2,2,0,2,2,6,533,0
1,41,88818,411.6,71,4,2,2,2,0,2,2,6,5612,0
0,36,41234,554,21,2,1,1,3,0,2,2,6,5436,0
1,36,72546,467.3,75,2,2,2,3,0,2,2,6,5064,0
1,24,69013,397.3,25,4,2,2,3,0,2,2,6,7078,0
1,29,77441,591.7,37,5,2,2,3,0,2,2,6,6019,0
0,25,51959,609.4,23,2,3,3,3,0,2,2,6,2513,0
0,34,62602,587.6,46,5,4,3,3,0,2,2,6,7169,0
1,41,81053,724.6,24,2,1,1,4,0,2,2,6,937,0
1,42,84942,643.5,31,4,3,3,4,0,2,2,6,2047,1
0,29,47674,604.9,18,4,1,1,5,0,2,2,6,1901,0
0,29,78206,592,28,4,1,1,5,0,2,2,6,6805,0
1,43,72328,564.3,22,5,1,1,5,0,2,2,6,7373,0
0,29,36264,369.8,26,4,2,2,5,0,2,2,6,4726,0
1,48,109215,606.8,25,2,4,3,5,0,2,2,6,5775,0
1,43,60966,544.6,17,4,1,1,1,1,2,2,6,6836,1
1,34,77561,606.6,28,4,1,1,1,1,2,2,6,5211,1
1,43,70084,654.2,28,4,1,1,1,1,2,2,6,7275,1
1,49,54779,743.3,48,4,1,1,1,1,2,2,6,7333,1
1,32,58589,686.6,19,5,1,1,1,1,2,2,6,7108,1
1,48,74205,566,80,2,2,2,1,1,2,2,6,4208,1
1,38,68451,341.2,25,4,2,2,1,1,2,2,6,5606,1
0,25,53808,251.5,64,4,2,2,1,1,2,2,6,5505,1
1,27,81605,539.3,113,5,2,2,1,1,2,2,6,6465,1
0,38,60816,682.9,37,3,3,3,1,1,2,2,6,2279,1
0,41,61149,369.6,26,4,3,3,1,1,2,2,6,1055,1
1,50,69365,758,28,4,3,3,1,1,2,2,6,6956,1
0,22,43516,234.7,34,4,3,3,1,1,2,2,6,272,1
0,32,43765,559.6,13,1,4,3,1,1,2,2,6,7320,1
1,37,90727,353.5,20,4,4,3,1,1,2,2,6,2859,1
1,40,83762,517.6,29,4,1,1,2,1,2,2,6,2241,0
0,35,69591,621.4,36,4,1,1,2,1,2,2,6,5909,0
0,33,84754,553.3,40,4,1,1,2,1,2,2,6,6770,0
1,38,65581,742.8,47,5,1,1,2,1,2,2,6,3901,0
0,37,48645,494,24,1,2,2,2,1,2,2,6,6388,0
1,27,44998,549.3,10,4,2,2,2,1,2,2,6,2116,0
1,38,85005,344.5,22,5,2,2,2,1,2,2,6,2249,1
0,24,43813,461.6,39,5,2,2,2,1,2,2,6,1359,0
1,51,95602,434.4,34,1,3,3,2,1,2,2,6,5519,0
1,33,48115,540.3,10,4,3,3,2,1,2,2,6,6852,0
0,54,26860,761.2,23,2,4,3,2,1,2,2,6,6358,0
0,28,25726,245.2,23,1,5,5,2,1,2,2,6,6803,0
1,38,80976,466.7,30,4,1,1,3,1,2,2,6,5161,0
0,59,55354,788.4,48,4,1,1,3,1,2,2,6,6309,1
1,41,57424,729.6,48,5,1,1,3,1,2,2,6,5778,0
1,32,74500,356.8,16,1,2,2,3,1,2,2,6,415,0
0,35,87289,409.1,21,2,2,2,3,1,2,2,6,2853,0
0,31,40263,380.7,54,2,2,2,3,1,2,2,6,5983,0
0,43,97691,518.3,36,4,3,3,3,1,2,2,6,926,1
0,34,38204,294.5,34,4,4,3,3,1,2,2,6,1282,0
0,36,48569,704.6,20,4,1,1,4,1,2,2,6,4846,1
1,33,109950,308.3,17,5,1,1,4,1,2,2,6,6558,1
0,29,60568,665.3,26,2,2,2,4,1,2,2,6,5713,1
1,37,66871,717.8,30,4,2,2,4,1,2,2,6,5323,1
1,42,42487,457.7,48,4,2,2,4,1,2,2,6,6813,1
0,34,49392,448.9,13,4,1,1,5,1,2,2,6,3632,0
1,24,41762,307.7,39,4,1,1,5,1,2,2,6,6882,0
1,22,86384,607.4,19,4,2,2,5,1,2,2,6,6632,1
0,24,54810,534.9,34,4,3,3,5,1,2,2,6,2372,1
1,38,83129,533.7,19,2,4,3,5,1,2,2,6,2538,0
0,26,45197,273.6,25,4,1,1,1,2,2,2,6,6010,1
1,49,74407,687.3,31,4,1,1,1,2,2,2,6,7032,1
0,37,37991,373.2,43,4,1,1,1,2,2,2,6,998,1
1,31,54576,480.9,37,2,2,2,1,2,2,2,6,1116,0
1,39,69725,567.9,45,2,2,2,1,2,2,2,6,1170,1
1,58,59995,679.4,21,4,2,2,1,2,2,2,6,3255,0
0,27,80467,392.6,24,4,2,2,1,2,2,2,6,2650,1
1,22,90348,217.2,42,4,2,2,1,2,2,2,6,4219,0
1,34,78456,471.8,42,4,2,2,1,2,2,2,6,3497,1
0,33,28001,663,16,5,1,1,2,2,2,2,6,6931,0
0,51,79094,573.3,40,4,2,2,2,2,2,2,6,2767,1
1,36,81296,538.7,85,1,3,3,2,2,2,2,6,1075,0
0,71,83356,910.8,37,4,3,3,2,2,2,2,6,1784,1
1,42,61151,380.8,37,2,5,5,2,2,2,2,6,1554,0
1,41,75535,698.5,28,4,5,5,2,2,2,2,6,842,1
1,35,72011,618.4,46,2,1,1,3,2,2,2,6,1914,0
1,29,55978,266.9,26,4,1,1,3,2,2,2,6,2053,0
1,35,66993,350.1,57,2,2,2,3,2,2,2,6,5826,0
0,20,34176,473.7,28,1,2,2,5,2,2,2,6,3670,0
1,36,86614,451.7,29,1,2,2,5,2,2,2,6,6690,0
1,34,64147,609.5,16,2,2,2,5,2,2,2,6,7009,0
1,33,68453,382.8,15,5,3,3,5,2,2,2,6,2085,0
1,34,63890,323.3,24,5,4,3,1,3,2,2,6,2881,1
0,18,38689,361.4,17,1,1,1,2,3,2,2,6,7355,0
0,31,46844,272.6,15,4,2,2,2,3,2,2,6,7241,0
1,26,70835,553,16,2,3,3,2,3,2,2,6,1505,0
0,48,46716,750.5,92,2,4,3,2,3,2,2,6,2235,0
1,37,67373,555.8,37,1,2,2,3,3,2,2,6,7138,0
0,36,36540,444,42,4,3,3,5,3,2,2,6,594,1
0,22,50617,293.1,49,1,1,1,1,4,2,2,6,871,1
1,30,71745,395.1,21,2,1,1,1,4,2,2,6,4467,1
1,31,53497,674,90,4,3,3,1,4,2,2,6,5341,1
1,48,68527,620.7,22,4,2,2,5,4,2,2,6,1257,0
1,31,47682,677.4,10,2,1,1,1,0,3,3,6,2483,0
0,29,46823,382.4,29,2,1,1,1,0,3,3,6,5898,0
1,40,50427,565.1,18,4,1,1,1,0,3,3,6,2682,0
1,27,81520,574.6,44,4,1,1,1,0,3,3,6,3693,0
1,22,55840,597.2,20,1,2,2,1,0,3,3,6,870,0
0,42,34796,554.6,87,2,2,2,1,0,3,3,6,6048,0
0,35,50590,615.6,26,2,3,3,1,0,3,3,6,4736,0
1,26,63183,366.4,22,4,3,3,1,0,3,3,6,1200,0
1,44,88817,590,53,4,3,3,1,0,3,3,6,1810,0
1,37,81947,406.7,70,1,1,1,2,0,3,3,6,1405,0
1,35,73344,587.5,26,2,1,1,2,0,3,3,6,3039,0
0,52,32910,633.1,30,2,1,1,2,0,3,3,6,4537,0
0,38,34057,463.5,17,4,1,1,2,0,3,3,6,1661,0
0,53,56649,453.8,45,4,1,1,2,0,3,3,6,4958,0
1,57,91149,483.2,20,2,2,2,2,0,3,3,6,5523,0
1,53,122440,527.8,39,4,2,2,2,0,3,3,6,6796,0
0,28,86381,404.6,53,3,3,3,2,0,3,3,6,3259,0
0,38,47076,658.2,34,4,3,3,2,0,3,3,6,5568,0
0,23,71092,393,66,5,4,3,2,0,3,3,6,5750,0
1,47,54603,626.8,42,4,1,1,3,0,3,3,6,4074,0
1,45,99471,756.3,39,1,2,2,3,0,3,3,6,2976,0
1,49,89677,636.6,42,4,2,2,3,0,3,3,6,1115,0
1,52,64603,563.5,62,5,3,3,3,0,3,3,6,3489,1
1,26,58856,359.2,23,1,4,3,3,0,3,3,6,2900,0
1,40,78339,500.8,17,4,4,3,3,0,3,3,6,5145,0
1,44,58982,508.9,27,1,2,2,4,0,3,3,6,5131,0
1,49,67430,648.8,35,1,3,3,5,0,3,3,6,1898,0
0,26,53374,559,58,5,3,3,5,0,3,3,6,959,1
0,33,54466,368.9,26,2,1,1,1,1,3,3,6,879,1
1,24,74663,411.8,29,2,1,1,1,1,3,3,6,1890,1
1,22,63510,195.6,34,2,1,1,1,1,3,3,6,3324,0
1,26,61276,430.6,17,4,2,2,1,1,3,3,6,900,1
1,37,58378,717.1,27,4,2,2,1,1,3,3,6,4352,1
1,25,82532,519,29,4,2,2,1,1,3,3,6,83,1
0,30,58642,334.7,34,4,2,2,1,1,3,3,6,6169,1
1,27,61633,499.5,34,5,2,2,1,1,3,3,6,5079,1
0,29,46495,534.5,44,5,2,2,1,1,3,3,6,1303,1
0,49,71971,447.7,44,4,1,1,2,1,3,3,6,3556,1
1,46,42008,493.3,17,2,2,2,2,1,3,3,6,670,0
1,29,66706,433.9,17,4,2,2,2,1,3,3,6,2258,0
0,51,61792,648.9,26,4,2,2,2,1,3,3,6,5731,1
0,30,47794,618.2,37,4,3,3,2,1,3,3,6,6816,1
1,26,76020,447.6,25,2,4,3,2,1,3,3,6,6155,0
1,35,37589,677.7,28,4,4,3,2,1,3,3,6,516,0
0,36,41879,604.7,51,4,4,3,2,1,3,3,6,3059,1
0,36,55299,580.3,33,5,1,1,3,1,3,3,6,4996,0
1,37,89723,453.7,45,4,2,2,3,1,3,3,6,3933,1
0,23,54849,408.7,24,2,3,3,3,1,3,3,6,2560,0
1,34,81294,553,32,2,1,1,4,1,3,3,6,7110,1
0,35,75368,491.5,30,4,1,1,4,1,3,3,6,4851,1
0,40,73329,754.3,71,2,3,3,4,1,3,3,6,3122,1
0,38,64376,424.3,90,2,4,3,5,1,3,3,6,7093,0
0,26,60153,620.4,29,2,1,1,1,2,3,3,6,2139,1
0,48,39454,462.6,49,4,1,1,1,2,3,3,6,6776,1
1,31,57034,388.2,31,1,2,2,1,2,3,3,6,2318,1
1,35,74227,427.2,26,4,2,2,1,2,3,3,6,6123,1
0,26,34102,479,48,2,4,3,1,2,3,3,6,3203,1
1,23,47359,582,38,4,1,1,2,2,3,3,6,3845,0
1,37,50029,451.8,42,5,1,1,2,2,3,3,6,961,0
1,24,52861,516.6,24,2,2,2,2,2,3,3,6,857,0
1,37,37476,590.9,8,4,1,1,3,2,3,3,6,4613,0
1,37,82680,473.5,28,4,1,1,3,2,3,3,6,1716,0
1,31,87598,570.5,109,2,3,3,3,2,3,3,6,4362,0
0,44,88197,530.4,49,4,4,3,3,2,3,3,6,6802,1
1,58,94366,831.1,33,4,3,3,4,2,3,3,6,4553,1
0,47,49407,779.3,17,4,2,2,5,2,3,3,6,3261,0
0,46,98469,588.9,26,4,2,2,5,2,3,3,6,4820,1
1,37,67194,419.3,41,4,2,2,5,2,3,3,6,4458,0
0,40,50149,572.6,34,5,4,3,1,3,3,3,6,4168,1
1,30,41387,597.9,10,2,1,1,2,3,3,3,6,1434,0
0,37,63108,385,41,4,1,1,2,3,3,3,6,3168,0
0,41,31400,522.6,46,4,2,2,2,3,3,3,6,5619,0
1,33,41697,366.6,47,1,2,2,5,3,3,3,6,117,1
1,40,54952,564,24,2,3,3,5,3,3,3,6,1507,0
0,22,64239,220.9,25,4,2,2,1,4,3,3,6,2559,1
1,36,61403,322.8,20,4,5,5,1,4,3,3,6,2700,1
1,36,98243,631.1,22,2,1,1,1,0,4,3,6,3290,0
0,43,61331,589.9,42,2,1,1,1,0,4,3,6,7192,1
1,44,59924,404.5,55,2,1,1,1,0,4,3,6,5261,0
0,58,35542,524.8,59,4,1,1,1,0,4,3,6,3749,1
1,46,84898,559.1,78,4,1,1,1,0,4,3,6,4733,1
1,51,124721,584.7,20,5,2,2,1,0,4,3,6,6151,0
1,38,78680,569.8,20,3,3,3,1,0,4,3,6,3835,0
1,23,55403,528,22,5,3,3,1,0,4,3,6,6766,0
0,33,46907,546.1,18,4,4,3,1,0,4,3,6,5923,0
0,56,72442,807.1,48,4,1,1,2,0,4,3,6,168,0
1,31,47121,336.6,6,3,2,2,2,0,4,3,6,1751,0
1,29,61653,326.4,16,4,2,2,2,0,4,3,6,5701,0
0,24,56102,263.5,50,4,2,2,2,0,4,3,6,2016,0
1,54,110554,636.6,31,2,5,5,2,0,4,3,6,5186,0
0,39,53524,364.5,23,5,5,5,2,0,4,3,6,2002,0
0,46,80455,561.3,29,2,1,1,3,0,4,3,6,6759,0
1,38,72475,494.9,41,4,2,2,3,0,4,3,6,6368,0
1,44,68922,580.7,62,4,2,2,3,0,4,3,6,5886,0
1,50,67776,724.6,119,2,3,3,3,0,4,3,6,1297,0
1,40,72417,666.3,19,4,4,3,3,0,4,3,6,6365,0
1,37,64915,524.3,25,4,2,2,4,0,4,3,6,718,1
0,29,31485,453,79,3,1,1,5,0,4,3,6,6977,0
1,39,46661,533.9,42,4,3,3,5,0,4,3,6,473,1
0,32,63098,349.2,58,4,3,3,5,0,4,3,6,3987,0
1,46,86913,476.4,45,4,4,3,5,0,4,3,6,958,0
0,45,64808,562.7,37,2,1,1,1,1,4,3,6,7054,1
0,24,52641,264.7,20,4,1,1,1,1,4,3,6,7030,1
1,32,91169,623.5,54,4,1,1,1,1,4,3,6,4289,1
1,51,79907,649.3,39,5,1,1,1,1,4,3,6,596,1
0,37,98566,715.1,60,1,2,2,1,1,4,3,6,6087,1
0,20,29760,523.7,27,2,2,2,1,1,4,3,6,2105,1
1,43,78709,786.5,19,4,2,2,1,1,4,3,6,6867,1
1,26,45170,360.7,47,2,3,3,1,1,4,3,6,4158,1
0,40,60783,587.3,38,4,3,3,1,1,4,3,6,1480,1
1,26,65142,394.6,30,2,1,1,2,1,4,3,6,6995,0
1,47,92409,446,22,4,1,1,2,1,4,3,6,4775,1
0,32,38227,454.2,35,4,1,1,2,1,4,3,6,236,1
0,18,36540,322.5,63,4,1,1,2,1,4,3,6,1988,0
0,27,52615,375.3,26,2,2,2,2,1,4,3,6,4197,0
0,22,35103,218.5,27,2,2,2,2,1,4,3,6,5343,0
0,28,59079,354.1,28,1,4,3,2,1,4,3,6,7109,0
0,32,57901,626.8,40,2,2,2,3,1,4,3,6,238,0
1,45,83679,382.2,18,4,2,2,3,1,4,3,6,3388,0
1,29,62378,273.6,40,4,2,2,3,1,4,3,6,7094,1
1,33,78870,542.6,29,4,3,3,4,1,4,3,6,2874,1
0,36,51652,543.8,75,2,5,5,4,1,4,3,6,563,1
1,47,77154,564.6,35,4,2,2,5,1,4,3,6,1229,0
1,59,55673,548.7,24,2,1,1,1,2,4,3,6,3412,1
1,33,60923,518.1,34,5,1,1,1,2,4,3,6,5333,1
1,33,71074,658.1,18,4,3,3,1,2,4,3,6,6359,1
0,47,68385,577,89,4,3,3,1,2,4,3,6,2847,1
1,23,63024,422.8,64,2,4,3,1,2,4,3,6,6739,1
1,49,99939,728.4,19,4,5,5,1,2,4,3,6,1190,1
1,31,63097,443.5,69,4,1,1,2,2,4,3,6,6129,1
0,22,44076,244.8,31,4,2,2,2,2,4,3,6,2520,0
0,40,51396,609.5,62,2,4,3,3,2,4,3,6,839,1
1,44,105291,451,36,2,3,3,4,2,4,3,6,7279,1
0,44,88823,582.9,34,5,3,3,4,2,4,3,6,3998,1
0,27,37056,513.1,35,1,2,2,5,2,4,3,6,5698,0
1,31,69190,643.4,34,4,3,3,5,2,4,3,6,868,1
0,34,54409,377.3,54,2,1,1,1,3,4,3,6,5691,1
0,32,47824,546.5,53,4,3,3,1,3,4,3,6,1670,1
1,23,50417,361.4,27,4,4,3,1,3,4,3,6,5224,0
1,21,68335,505.9,49,1,1,1,2,3,4,3,6,3116,1
1,30,52555,298.6,38,3,1,1,2,3,4,3,6,3157,0
1,51,74822,468.1,99,4,3,3,3,3,4,3,6,1362,0
0,42,59782,649.8,32,4,1,1,1,4,4,3,6,2123,1
0,36,87855,653.6,45,4,5,5,1,4,4,3,6,3624,1
1,30,67748,596.1,51,4,1,1,2,4,4,3,6,5099,1
1,26,67157,241.3,18,4,1,1,3,5,4,3,6,3746,0
0,36,56281,718,24,2,3,3,3,6,4,3,6,5143,1
0,42,37742,776.3,28,4,1,1,1,0,5,3,6,2911,1
0,41,75961,539.2,23,2,5,5,1,0,5,3,6,5607,0
1,29,40402,477.6,94,2,2,2,2,0,5,3,6,1059,0
1,38,86770,432.5,17,4,1,1,3,0,5,3,6,1082,0
1,26,36837,623.3,23,4,3,3,1,1,5,3,6,2953,1
1,53,62522,670.5,36,4,3,3,1,1,5,3,6,5993,1
1,31,61201,335.3,57,2,3,3,2,1,5,3,6,6247,0
0,25,57711,608.2,57,2,1,1,3,1,5,3,6,4311,1
1,46,79928,467.2,49,2,2,2,3,1,5,3,6,268,0
1,37,59855,434.5,30,5,5,5,5,1,5,3,6,2060,0
1,35,50692,628.9,23,2,1,1,2,2,5,3,6,3360,0
0,26,54215,406,45,4,3,3,2,2,5,3,6,1787,1
0,27,34606,346.5,25,4,1,1,5,2,5,3,6,2833,0
0,20,62100,512.1,74,4,3,3,3,3,5,3,6,2589,0
1,25,55659,233,15,4,1,1,1,0,1,1,7,2435,0
0,50,61452,739.9,39,4,1,1,1,0,1,1,7,1664,1
0,40,30322,362.9,21,5,2,2,1,0,1,1,7,3708,0
1,39,81990,418.6,31,2,3,3,1,0,1,1,7,1778,1
1,42,82592,554.5,20,2,2,2,2,0,1,1,7,6790,0
1,43,52037,626.5,30,2,2,2,2,0,1,1,7,5823,0
1,58,51467,747,93,2,2,2,2,0,1,1,7,862,0
1,28,110727,452.5,27,1,2,2,3,0,1,1,7,4659,0
1,37,69410,707.8,82,4,2,2,3,0,1,1,7,338,0
1,54,116963,760.7,31,2,5,5,4,0,1,1,7,3288,1
0,50,62487,775.9,47,1,1,1,5,0,1,1,7,2830,0
1,40,74794,434.2,19,2,3,3,5,0,1,1,7,4980,0
1,43,105812,376.8,31,1,2,2,1,1,1,1,7,5629,1
0,27,55381,644.1,26,2,2,2,1,1,1,1,7,1993,1
0,30,63008,640,52,4,2,2,1,1,1,1,7,5123,1
1,46,54478,469.8,149,2,4,3,1,1,1,1,7,5422,1
0,39,60595,726,47,4,5,5,1,1,1,1,7,5870,1
1,43,67951,630.3,42,4,1,1,2,1,1,1,7,6039,1
1,32,66693,476.7,42,5,1,1,2,1,1,1,7,1268,0
0,24,45835,614.5,14,2,2,2,2,1,1,1,7,2618,0
1,30,61338,581.9,16,2,2,2,2,1,1,1,7,6738,0
0,44,61361,559.4,77,4,2,2,2,1,1,1,7,1085,1
1,42,107465,756.8,21,1,3,3,2,1,1,1,7,6083,0
1,33,58720,293.8,21,2,3,3,2,1,1,1,7,6872,0
1,50,43415,624.3,23,4,3,3,2,1,1,1,7,5020,0
1,38,57530,328.1,41,1,2,2,3,1,1,1,7,6491,0
1,47,77519,508.2,26,4,2,2,3,1,1,1,7,6570,0
0,41,45723,645.5,56,5,2,2,3,1,1,1,7,3113,0
1,47,80059,806.5,18,4,4,3,4,1,1,1,7,5427,1
0,35,46201,303,23,2,2,2,5,1,1,1,7,2562,0
1,47,74716,582.2,37,4,2,2,5,1,1,1,7,335,1
0,34,52542,371.8,104,2,1,1,1,2,1,1,7,2785,1
1,29,42339,609.8,9,2,2,2,1,2,1,1,7,634,0
1,34,91849,567.2,70,4,2,2,1,2,1,1,7,4893,1
0,29,31666,534.4,13,4,3,3,1,2,1,1,7,6353,1
0,26,49887,517.7,42,4,3,3,1,2,1,1,7,3460,1
1,52,114828,685.4,57,2,4,3,1,2,1,1,7,3739,1
1,34,51611,707.7,20,2,1,1,2,2,1,1,7,1553,0
1,49,81239,818.3,20,4,1,1,2,2,1,1,7,4434,1
1,60,86804,644.7,43,4,1,1,2,2,1,1,7,1732,1
1,34,84540,403.5,80,4,1,1,2,2,1,1,7,2971,1
0,50,90781,820.3,58,5,2,2,2,2,1,1,7,4716,1
1,26,69659,610.9,33,1,1,1,3,2,1,1,7,1413,0
1,37,73609,367.6,43,4,1,1,5,2,1,1,7,3085,0
1,25,67806,465.1,32,4,2,2,5,2,1,1,7,6610,0
1,26,44185,223,52,4,2,2,5,2,1,1,7,227,0
0,34,48850,467.2,22,4,4,3,1,3,1,1,7,1113,1
0,47,32130,572.8,20,2,1,1,2,3,1,1,7,592,0
1,41,57447,454.2,51,4,1,1,2,3,1,1,7,6576,0
0,40,68259,422.7,30,4,4,3,2,3,1,1,7,6585,1
1,42,61093,770.4,45,2,2,2,3,3,1,1,7,6656,0
